file,feature,label
static/voice/Ilmi/2022-05-08T15_26_04.674Z.wav,"[[-6.2270697e+02 -5.3428864e+02 -5.2425012e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.6199051e+01  7.8826202e+01  6.1015900e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.3944798e+01  2.8356773e+01  2.1030685e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 4.7133672e-01 -1.1781194e+00 -9.3360108e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.5451347e-01  6.2618512e-01  1.0886226e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.1473958e-01  2.9351599e+00  1.6661279e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_26_07.983Z.wav,"[[-6.1881281e+02 -5.3623718e+02 -5.4417175e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 6.3659306e+01  1.0865965e+02  1.0194777e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.9380127e+01  2.0069508e+01  1.4294895e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.4288557e+00  2.5678940e+00  1.8369014e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.4986705e-01  6.5308297e-01 -2.6879284e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-7.5963300e-01 -1.5285606e+00 -1.9694011e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_26_11.364Z.wav,"[[-599.76794    -558.7628     -572.3375     ...    0.
     0.            0.        ]
 [  76.7419       96.00451      79.611755   ...    0.
     0.            0.        ]
 [  37.646534     22.06479       6.6761465  ...    0.
     0.            0.        ]
 ...
 [  -0.78280914   -0.7998909     1.2298853  ...    0.
     0.            0.        ]
 [   1.6899754     4.194418      3.0356507  ...    0.
     0.            0.        ]
 [   2.5114336     3.2137551     1.2670785  ...    0.
     0.            0.        ]]",1
static/voice/Ilmi/2022-05-08T15_26_15.189Z.wav,"[[-5.7408380e+02 -5.3359912e+02 -5.6724695e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.4295891e+01  1.0994092e+02  8.4119629e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.4635448e+01  2.0285135e+01  1.3308207e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 7.9928648e-01  2.8152578e+00  2.6662223e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.5900658e-01  9.1783166e-02  2.9861200e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.8974073e-01 -4.9682975e-02 -8.9943540e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_26_18.478Z.wav,"[[-5.8663934e+02 -5.4146356e+02 -5.8018872e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0050709e+02  1.1031563e+02  9.1583023e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.5649937e+01  1.4199142e+01  7.3245249e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.4500508e+00  2.0060215e+00  2.2782075e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.2107987e+00  8.9211744e-01  2.4785097e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-5.1621002e-01 -3.0344248e-01  1.6437049e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_26_21.876Z.wav,"[[-6.0558972e+02 -5.5738055e+02 -5.8319281e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.0008080e+01  1.0311948e+02  8.6547516e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.5218605e+01  1.7892975e+01  7.3921680e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-7.7600944e-01 -1.7947227e-01  1.8494523e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.0775885e-01  1.0031282e+00 -2.4652381e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.7120068e-01  7.3899543e-01 -1.6054225e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_26_27.981Z.wav,"[[-4.4970493e+02 -4.0329431e+02 -4.8308224e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.1615346e+02  1.1937302e+02  1.1349649e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.2630644e+01  9.9525738e+00  1.2950005e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.6486251e+00  1.6140265e+00  2.9018273e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 6.8790185e-01  1.4788235e+00  2.0429342e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.8986636e-01 -6.3638961e-01 -8.8309884e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_18.176Z.wav,"[[-5.6839636e+02 -5.2864722e+02 -5.4553156e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.0900894e+01  1.0316911e+02  9.4403015e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.0536961e+01  2.8283844e+01  3.0359015e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 5.8108592e-01  9.9358696e-01  3.3860970e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.5543871e-02  4.2379910e-01  1.7454171e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.5139099e-01 -3.3259347e-01 -6.0931498e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_21.636Z.wav,"[[-5.6373395e+02 -4.6652438e+02 -4.8533069e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.9466095e+01  1.1056506e+02  1.1029095e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.5185066e+01  1.4787247e+01  1.4654190e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 4.8603094e-01  8.2612312e-01  1.4506531e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.1066866e+00  1.8706720e+00  3.9472554e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0524516e+00  2.2796831e+00  3.3386478e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_24.930Z.wav,"[[-6.3200079e+02 -5.8275635e+02 -5.5598730e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.1174576e+01  6.2771236e+01  8.1611938e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0709551e+01  2.8465755e+01  2.0000343e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 9.3146551e-01  3.1063919e+00  4.5882220e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.3910954e-01 -2.1613398e+00  9.2229313e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.9057297e-01 -4.6550756e+00 -3.6435823e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_28.195Z.wav,"[[-6.1749353e+02 -5.5297034e+02 -5.4603857e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.6993256e+01  9.2358597e+01  9.7956825e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.9984047e+01  3.1622002e+01  2.9443768e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-2.5670844e-01  1.8102098e+00  4.1500349e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.7298855e-01  4.9202023e+00  7.0767374e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.2722603e+00  4.3867064e+00  5.1667519e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_31.491Z.wav,"[[-564.4383    -524.1562    -541.9774    ...    0.           0.
     0.       ]
 [  82.52226    103.14934     88.376144  ...    0.           0.
     0.       ]
 [  40.197823    25.977257    20.869797  ...    0.           0.
     0.       ]
 ...
 [   1.6906924    3.5238378    2.4656    ...    0.           0.
     0.       ]
 [   4.3227434    4.0822897    4.418908  ...    0.           0.
     0.       ]
 [   4.1704035    4.503255     5.593873  ...    0.           0.
     0.       ]]",1
static/voice/Ilmi/2022-05-08T16_10_34.812Z.wav,"[[-5.8663458e+02 -5.4420245e+02 -5.4557471e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 5.3890915e+01  8.5644035e+01  8.3176926e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.4962841e+01  2.7640514e+01  2.2664913e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 3.2534244e+00  4.0972052e+00  7.2238445e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.4702001e+00  2.3032765e+00  3.1198003e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.5861553e+00 -3.2989371e-01  1.0389894e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_38.039Z.wav,"[[-625.7781    -567.4308    -551.6378    ...    0.           0.
     0.       ]
 [  32.391457    87.03656     95.89791   ...    0.           0.
     0.       ]
 [  27.834534    34.44532     26.704485  ...    0.           0.
     0.       ]
 ...
 [   1.3961649    5.2604637    6.073148  ...    0.           0.
     0.       ]
 [   1.9469985    2.7132823    4.7070327 ...    0.           0.
     0.       ]
 [   2.1332197    2.3344295    3.1272323 ...    0.           0.
     0.       ]]",1
static/voice/Ilmi/2022-05-08T16_10_41.044Z.wav,"[[-5.8591217e+02 -5.4502191e+02 -5.5000934e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 6.7065491e+01  9.5108978e+01  8.8505516e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.9914890e+01  2.9243319e+01  2.4287682e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.0841115e+00  3.9098403e+00  3.9368644e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.1076069e+00  4.0121050e+00  3.3440797e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.9716636e+00  1.4289559e+00 -5.1987362e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_44.285Z.wav,"[[-5.9359424e+02 -5.4902759e+02 -5.5484521e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 5.9852570e+01  9.0817184e+01  8.8603683e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.2920235e+01  2.2287003e+01  2.4034580e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 8.1064904e-01  1.0460103e+00  2.7326810e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.7963400e-01  2.0079768e+00  1.1645626e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.2218530e+00 -7.9096770e-01 -6.7129189e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_47.514Z.wav,"[[-606.6356    -521.82025   -513.058     ...    0.           0.
     0.       ]
 [  46.268852    59.727703    66.614334  ...    0.           0.
     0.       ]
 [  33.00724      9.501508     2.3154573 ...    0.           0.
     0.       ]
 ...
 [   5.1385794    5.92411      5.682969  ...    0.           0.
     0.       ]
 [   9.144885    11.150423     8.631827  ...    0.           0.
     0.       ]
 [   6.8192983    7.0379896    4.9183545 ...    0.           0.
     0.       ]]",1
static/voice/Ilmi/2022-05-08T16_10_50.755Z.wav,"[[-5.4102557e+02 -4.2508502e+02 -4.3908197e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0278633e+02  1.1298038e+02  1.0484251e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.6202652e+01  1.3504671e+01  1.5815799e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 3.6092693e-01  2.3622812e-01  7.2855675e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.5357518e-01  4.1919208e-01  7.5923884e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.4903839e-01  1.0573986e+00  1.0400463e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_53.910Z.wav,"[[-4.04546600e+02 -3.57710663e+02 -4.40616119e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.16698334e+02  1.19131943e+02  1.16526215e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.01416550e+01  8.66082668e+00  1.24735241e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.69760972e-01  6.08961165e-01  8.99028420e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.82118523e-01  3.37030083e-01  1.75382507e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.87883717e-01  1.74784160e+00  6.01577997e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_10_57.074Z.wav,"[[-5.1122638e+02 -4.6513831e+02 -5.1782855e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0913329e+02  1.1544855e+02  1.0545087e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.0465561e+01  1.5180737e+01  2.0139244e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 6.5782785e-01  9.5351195e-01  1.4321181e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.5940700e-01  6.3305303e-02  1.3594635e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.4489740e-01 -4.4067100e-02  1.2680931e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_11_00.288Z.wav,"[[-5.4691241e+02 -4.4806186e+02 -4.5672650e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.3933716e+01  5.9234329e+01  4.0254452e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.0628647e+01 -2.6928699e+00 -1.5601782e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 5.6889176e-02 -1.8926694e+00  1.1962116e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-6.6208673e-01 -8.6857080e-02  8.9781171e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.5469375e+00  2.8499122e+00  2.7930374e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_11_03.641Z.wav,"[[-5.0633630e+02 -4.1732233e+02 -4.3565820e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0781544e+02  9.6468834e+01  8.0065094e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.7997078e+01 -2.1202444e+01 -4.7313911e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.2274110e-01 -1.7726243e-01  1.5294015e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.0622545e-01  1.7986009e+00  2.5351040e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.3002448e-01 -1.9922111e+00 -3.4290099e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_11_06.921Z.wav,"[[-6.25427917e+02 -5.52968018e+02 -5.42350952e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.04458847e+01  1.03649330e+02  1.06005295e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.52768402e+01  2.66358318e+01  1.90525799e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.19208026e+00 -1.62327647e+00  3.75098825e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-5.14381707e-01 -2.33662724e+00 -1.97618222e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-5.10071397e-01 -9.68625903e-01  3.37383151e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_11_10.096Z.wav,"[[-5.3583136e+02 -4.5250928e+02 -4.4409573e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 5.4982998e+01  4.7969093e+01  3.3224007e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.3235701e+01 -5.5101376e+00 -1.1430469e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-1.5217659e+00 -3.2289019e+00 -1.7922676e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.3774319e-01  4.9750942e-01  3.0658045e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.3800068e-01  9.3356085e-01  3.2678797e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T16_11_17.277Z.wav,"[[-540.20557   -494.25742   -533.9796    ...    0.           0.
     0.       ]
 [ 103.88597    116.87174    109.85069   ...    0.           0.
     0.       ]
 [  25.984009    16.170652    22.863213  ...    0.           0.
     0.       ]
 ...
 [   1.8310465    1.1595663    5.155778  ...    0.           0.
     0.       ]
 [   3.0732293    2.6135395    3.409801  ...    0.           0.
     0.       ]
 [   2.6715677    3.5792656    1.8273612 ...    0.           0.
     0.       ]]",1
static/voice/Ilmi/2022-05-08T16_11_20.609Z.wav,"[[-4.11111084e+02 -3.64372467e+02 -4.47209778e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.19279968e+02  1.21921402e+02  1.20069855e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03734961e+01  8.60319710e+00  1.22684841e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 6.98888659e-01  8.45804632e-01  2.49485826e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.20459008e+00  1.90113950e+00  1.49178743e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.39228451e-01  2.65011609e-01  8.18856478e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Itsbat/2022-05-08T14_51_43.224Z.wav,"[[-6.23629395e+02 -5.32891724e+02 -5.49243103e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.75051422e+01  1.14881012e+02  1.10859146e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.92953720e+01  1.87128563e+01  2.09092331e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 8.51243854e-01  9.59453464e-01  7.89793253e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 6.29799724e-01  1.28217196e+00  9.89972472e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.83496231e-01  7.90706933e-01  1.10755014e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",2
static/voice/Itsbat/2022-05-08T14_51_53.997Z.wav,"[[-5.87193665e+02 -5.38267029e+02 -5.45701172e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.54654694e+01  1.05130615e+02  8.67899017e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.54682312e+01  1.41140156e+01 -3.26854920e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 2.92583132e+00  4.54296780e+00  4.00384665e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.35451174e+00  1.68758416e+00  1.55753243e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-5.20622730e-03  4.18776870e-01  3.75128794e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",2
static/voice/Itsbat/2022-05-08T14_52_04.712Z.wav,"[[-6.7711090e+02 -6.0270673e+02 -5.7153668e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.4154945e+01  8.9254807e+01  8.8322922e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.5847967e+01  1.8740585e+01 -3.2703865e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.3454734e-01  2.4999316e+00  6.6415600e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.7076535e-01 -2.9708383e+00  6.2168235e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.5184318e-01 -8.8439524e-01  1.2601295e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",2
static/voice/Itsbat/2022-05-08T14_52_07.921Z.wav,"[[-6.0217395e+02 -5.5088660e+02 -4.9568945e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.7677109e+01  1.0910016e+02  1.0901465e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.6876762e+01  8.4365721e+00 -3.3664940e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.1002448e-01  1.3064432e+00 -2.1131601e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.7793405e+00 -7.9558849e-01  1.4542501e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.4816892e+00  3.1366947e+00  5.4002490e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",2
static/voice/Itsbat/2022-05-08T14_52_11.759Z.wav,"[[-4.4634027e+02 -3.8812091e+02 -4.3876254e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.1689380e+02  1.2298038e+02  1.2726712e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0031689e+01  5.6875312e-01 -1.1047509e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 4.1407767e-01 -6.5022528e-01 -1.2356598e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.8422040e-01  1.4359688e+00  1.4590061e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.6748675e+00  1.8286089e+00  2.1779947e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",2
static/voice/Itsbat/2022-05-08T14_52_19.321Z.wav,"[[-4.51922607e+02 -4.04689758e+02 -4.81748383e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.18497665e+02  1.21033371e+02  1.17308632e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.85613155e+00  7.59351969e+00  6.62509203e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.10067332e+00  1.29768848e+00  3.04433513e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.29617345e-01  1.56233370e+00  1.37827635e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.71685398e-01 -5.66429913e-01 -7.90166855e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",2
static/voice/Itsbat/2022-05-08T14_52_30.711Z.wav,"[[-624.8985     -549.1934     -550.53534    ...    0.
     0.            0.        ]
 [  52.1102      101.355606     96.51522    ...    0.
     0.            0.        ]
 [  37.38773      22.889698     15.7198715  ...    0.
     0.            0.        ]
 ...
 [   1.6582189     1.0862464     3.366834   ...    0.
     0.            0.        ]
 [   1.4797373     3.2133093     3.4310498  ...    0.
     0.            0.        ]
 [   0.97448033    3.6239047     1.8048581  ...    0.
     0.            0.        ]]",2
static/voice/Itsbat/2022-05-08T14_52_38.348Z.wav,"[[-5.24288757e+02 -4.07486237e+02 -4.28569794e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11592056e+02  1.19655121e+02  1.18416336e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.74115486e+01  8.73168659e+00  6.81964779e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 3.33337069e-01  5.50583363e-01  1.52740526e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.76216435e-01  1.12275684e+00  1.29965997e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.05913508e-01  5.55424094e-02  3.76890957e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",2
static/voice/Itsbat/2022-05-08T14_52_42.305Z.wav,"[[-509.73184   -460.94894   -521.32166   ...    0.           0.
     0.       ]
 [ 111.83003    114.59885    103.98439   ...    0.           0.
     0.       ]
 [  13.6018915    8.64495      5.674669  ...    0.           0.
     0.       ]
 ...
 [   2.164323     3.1207223    4.215111  ...    0.           0.
     0.       ]
 [   2.3349867    3.0497427    3.0471883 ...    0.           0.
     0.       ]
 [   0.9540539    1.4626487    2.4864268 ...    0.           0.
     0.       ]]",2
static/voice/Itsbat/2022-05-08T14_52_45.366Z.wav,"[[-4.09300110e+02 -3.57300262e+02 -4.12146088e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.18323242e+02  1.21272835e+02  1.18547920e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03752155e+01  5.43121290e+00 -3.33491230e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 9.27851617e-01  1.36638808e+00  2.27160859e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.83024561e-01  1.25923538e+00  1.54802591e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.73573700e-03 -1.05134237e+00 -1.73833930e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",2
